"APDB_idx","Chemical_Name","Molecule_CID","Target_GI","Target_GeneID","Target_Symbol","UniProtKB","PDB","Resolution"
"T.2994","2-Methyl-4-Isothiazolin-3-one",39800,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2995","2-Methyl-4-Isothiazolin-3-one",39800,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2996","2-Methyl-4-Isothiazolin-3-one",39800,124375976,367,"AR","P10275","4OHA",1.42
"T.2997","2-Methyl-4-Isothiazolin-3-one",39800,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.2998","2-Methyl-4-Isothiazolin-3-one",39800,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2999","2-Methyl-4-Isothiazolin-3-one",39800,177975,43,"ACHE","P22303","4M0E",2
"T.3000","2-Methyl-4-Isothiazolin-3-one",39800,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.3001","2-Methyl-4-Isothiazolin-3-one",39800,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.3002","2,3,7,8-Tetrachlorodibenzofuran",39929,3041653,196,"AHR","A0A024R9Z8",NA,NA
"T.3003","2,3,4,7,8-Pentachlorodibenzofuran",42128,3041653,196,"AHR","A0A024R9Z8",NA,NA
"T.3004","1,2,3,7,8-Pentachlorodibenzofuran",42138,3041653,196,"AHR","A0A024R9Z8",NA,NA
"T.3005","1,2,3,6,7,8-Hexachlorodibenzofuran",42140,3041653,196,"AHR","A0A024R9Z8",NA,NA
"T.3006","2,3,4,6,7,8-Hexachlorodibenzofuran",43495,3041653,196,"AHR","A0A024R9Z8",NA,NA
"T.3007","7-methylbenzo(a)pyrene",44368,269849759,7157,"TP53","K7PPA8",NA,NA
"T.3008","7-methylbenzo(a)pyrene",44368,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.3009","7-methylbenzo(a)pyrene",44368,124375976,367,"AR","P10275","4OHA",1.42
"T.3010","7-methylbenzo(a)pyrene",44368,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.3011","7-methylbenzo(a)pyrene",44368,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.3012","7-methylbenzo(a)pyrene",44368,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.3013","7-methylbenzo(a)pyrene",44368,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.3014","7-methylbenzo(a)pyrene",44368,216409708,7421,"VDR","F1D8P8",NA,NA
"T.3015","7-methylbenzo(a)pyrene",44368,216409690,5467,"PPARD","A0A024RCW6",NA,NA
"T.3016","7-methylbenzo(a)pyrene",44368,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.3017","7-methylbenzo(a)pyrene",44368,119611100,22926,"ATF6","A8K383",NA,NA
"T.3018","7-methylbenzo(a)pyrene",44368,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.3019","7-methylbenzo(a)pyrene",44368,325495545,2101,"ESRRA","P11474","3K6P",2
"T.3020","7-methylbenzo(a)pyrene",44368,11995455,3091,"HIF1A","Q16665","4H6J",1.52
"T.3021","7-methylbenzo(a)pyrene",44368,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.3022","7-methylbenzo(a)pyrene",44368,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.3023","Danitol",47326,124375976,367,"AR","P10275","4OHA",1.42
"T.3024","Danitol",47326,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.3025","Danitol",47326,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.3026","Danitol",47326,325495545,2101,"ESRRA","P11474","3K6P",2
"T.3027","Danitol",47326,348019627,2099,"ESR1","G4XH65",NA,NA
"T.3028","Danitol",47326,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.3029","Danitol",47326,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.3030","Danitol",47326,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.3031","Danitol",47326,82393684,5241,"PGR","P06401","1SQN",1.45
"T.3032","Danitol",47326,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.3033","Danitol",47326,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.3034","Danitol",47326,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.3035","1,2,3,4,7,8-Hexachlorodibenzofuran",51130,3041653,196,"AHR","A0A024R9Z8",NA,NA
"T.3036","T-amylmethylether",61247,348019627,2099,"ESR1","G4XH65",NA,NA
"T.3037","4-ethyl-2-methoxyphenol",62465,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.3038","Divinyl benzene",66666,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.3039","Divinyl benzene",66666,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.3040","1,2-dimethoxy-4-methyl benzene",68126,113037,43,"ACHE","P22303","4M0E",2
"T.3041","Mineral oil",68245,134039205,2739,"GLO1","Q04760","3W0T",1.35
"T.3042","Mineral oil",68245,9087218,3791,"KDR","A0A024RD88",NA,NA
"T.3043","Mineral oil",68245,2811086,1956,"EGFR","Q504U8",NA,NA
"T.3044","Mineral oil",68245,116241283,1387,"CREBBP","Q92793","5I86",1.05
"T.3045","Mineral oil",68245,223590203,2033,"EP300","Q09472","5BT3",1.05
"T.3046","Mineral oil",68245,586067,6622,"SNCA","P37840","3Q27",1.3
"T.3047","Vinyltrimethoxysilane",76004,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.3048","Methyltriacetoxysilane",77929,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.3049","Ethyl cyanoacrylate",81530,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.3050","Ethyl cyanoacrylate",81530,296439460,79915,"ATAD5","Q96QE3",NA,NA
"T.3051","Ethyl cyanoacrylate",81530,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.3052","Ethyl cyanoacrylate",81530,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.3053","Ethyl cyanoacrylate",81530,124375976,367,"AR","P10275","4OHA",1.42
"T.3054","Ethyl cyanoacrylate",81530,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.3055","Ethyl cyanoacrylate",81530,15928762,4087,"SMAD2","Q15796","6YIA",1.3
"T.3056","Ethyl cyanoacrylate",81530,29792115,4088,"SMAD3","P84022","6YIB",1.7
"T.3057","Ethyl cyanoacrylate",81530,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.3058","Ethyl cyanoacrylate",81530,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.3059","Ethyl cyanoacrylate",81530,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.3060","Ethyltriacetoxysilane",87244,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.3061","Ethyltriacetoxysilane",87244,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.3062","Ethyltriacetoxysilane",87244,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.3063","Ethyltriacetoxysilane",87244,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.3064","Ethyltriacetoxysilane",87244,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.3065","Propylene glycol t-butyl ether",92629,124375976,367,"AR","P10275","4OHA",1.42
